0; 1
1; 1
2; 1
3; 2
4; 1
5; 0
6; 0
7; 2
8; 5
9; 1
10; 1
11; 1
12; 2
13; 0
14; 1
15; 2
16; 2
17; 3
18; 0
19; 1
20; 0
21; 0
22; 1
23; 2
24; 2
25; 0
26; 1
27; 2
28; 1
29; 1
30; 0
31; 1
32; 1
33; 0
34; 1
35; 1
36; 1
37; 1
38; 1
39; 0
40; 0
41; 0
42; 2
43; 2
44; 1
45; 0
46; 0
47; 1
48; 1
49; 0
50; 0
51; 0
52; 1
53; 0
54; 3
55; 1
56; 3
57; 2
58; 0
59; 0
60; 2
61; 1
62; 1
63; 1
64; 1
65; 2
66; 0
67; 0
68; 0
69; 1
70; 0
71; 0
72; 1
73; 0
74; 0
75; 1
76; 2
77; 2
78; 0
79; 0
80; 1
81; 1
82; 0
83; 0
84; 0
85; 0
86; 1
87; 1
88; 3
89; 0
90; 1
91; 0
92; 0
93; 1
94; 2
95; 0
96; 3
97; 4
98; 2
99; 0
100; 2
101; 0
102; 0
103; 0
104; 1
105; 2
106; 1
107; 3
108; 1
109; 1
110; 0
111; 0
112; 2
113; 0
114; 1
115; 2
116; 2
117; 1
118; 1
119; 1
120; 2
121; 1
122; 1
123; 1
124; 0
125; 0
126; 0
127; 0
128; 1
129; 0
130; 3
131; 0
132; 0
133; 1
134; 1
135; 1
136; 1
137; 1
138; 0
139; 0
140; 0
141; 0
142; 0
143; 3
144; 2
145; 2
146; 0
147; 1
148; 0
149; 2
150; 1
151; 0
152; 1
153; 1
154; 1
155; 2
156; 1
157; 0
158; 0
159; 0
160; 0
161; 1
162; 1
163; 0
164; 1
165; 1
166; 2
167; 2
168; 0
169; 1
170; 1
171; 0
172; 1
173; 2
174; 1
175; 0
176; 1
177; 1
178; 0
179; 0
180; 0
181; 1
182; 0
183; 2
184; 0
185; 0
186; 0
187; 1
188; 0
189; 1
190; 1
191; 0
192; 0
193; 4
194; 1
195; 0
196; 1
197; 0
198; 0
199; 1
200; 0
201; 0
202; 3
203; 0
204; 0
205; 0
206; 0
207; 1
208; 1
209; 0
210; 0
211; 1
212; 1
213; 1
214; 0
215; 1
216; 0
217; 1
218; 1
219; 0
220; 0
221; 1
222; 1
223; 0
224; 2
225; 0
226; 0
227; 1
228; 2
229; 1
230; 1
231; 3
232; 0
233; 1
234; 0
235; 1
236; 0
237; 0
238; 3
239; 2
240; 0
241; 0
242; 2
243; 1
244; 1
245; 0
246; 1
247; 0
248; 0
249; 3
250; 0
251; 0
252; 0
253; 0
254; 0
255; 0
256; 2
257; 0
258; 1
259; 4
260; 0
261; 0
262; 1
263; 1
264; 0
265; 2
266; 0
267; 0
268; 2
269; 1
270; 0
271; 1
272; 1
273; 0
274; 1
275; 0
276; 1
277; 2
278; 2
279; 1
280; 0
281; 1
282; 1
283; 1
284; 0
285; 0
286; 2
287; 0
288; 1
289; 0
290; 2
291; 1
292; 2
293; 0
294; 0
295; 0
296; 1
297; 0
298; 0
299; 0
300; 1
301; 0
302; 2
303; 0
304; 1
305; 2
306; 1
307; 0
308; 0
309; 1
310; 2
311; 1
312; 2
313; 0
314; 0
315; 0
316; 1
317; 1
318; 0
319; 2
320; 1
321; 1
322; 0
323; 0
324; 1
325; 0
326; 2
327; 0
328; 0
329; 0
330; 0
331; 1
332; 1
333; 1
334; 1
335; 2
336; 2
337; 1
338; 0
339; 1
340; 1
341; 1
342; 1
343; 0
344; 3
345; 0
346; 0
347; 1
348; 0
349; 3
350; 1
351; 1
352; 1
353; 3
354; 1
355; 3
356; 1
357; 0
358; 0
359; 1
360; 1
361; 0
362; 2
363; 1
364; 0
365; 0
366; 2
367; 2
368; 2
369; 1
370; 3
371; 0
372; 0
373; 0
374; 1
375; 0
376; 0
377; 0
378; 0
379; 1
380; 0
381; 1
382; 0
383; 1
384; 3
385; 1
386; 0
387; 1
388; 1
389; 0
390; 1
391; 2
392; 1
393; 1
394; 1
395; 2
396; 0
397; 0
398; 1
399; 0
400; 0
401; 1
402; 1
403; 0
404; 0
405; 2
406; 2
407; 2
408; 0
409; 0
410; 2
411; 3
412; 1
413; 1
414; 1
415; 1
416; 2
417; 1
418; 4
419; 0
420; 2
421; 0
422; 0
423; 0
424; 1
425; 0
426; 1
427; 1
428; 0
429; 0
430; 0
431; 1
432; 0
433; 1
434; 0
435; 1
436; 0
437; 0
438; 2
439; 0
440; 0
441; 1
442; 0
443; 0
444; 1
445; 1
446; 0
447; 0
448; 1
449; 1
450; 0
451; 0
452; 1
453; 0
454; 0
455; 3
456; 0
457; 2
458; 3
459; 1
460; 0
461; 1
462; 1
463; 0
464; 0
465; 2
466; 0
467; 2
468; 0
469; 2
470; 2
471; 0
472; 0
473; 1
474; 0
475; 1
476; 2
477; 0
478; 2
479; 0
480; 1
481; 2
482; 1
483; 1
484; 1
485; 1
486; 0
487; 1
488; 0
489; 1
490; 0
491; 2
492; 2
493; 0
494; 0
495; 0
496; 2
497; 0
498; 0
499; 0
500; 0
501; 2
502; 1
503; 0
504; 0
505; 0
506; 1
507; 0
508; 1
509; 1
510; 1
511; 1
512; 1
513; 0
514; 0
515; 1
516; 0
517; 1
518; 0
519; 0
520; 1
521; 2
522; 0
523; 0
524; 1
525; 0
526; 0
527; 0
528; 1
529; 0
530; 0
531; 1
532; 0
533; 1
534; 2
535; 2
536; 1
537; 0
538; 2
539; 1
540; 1
541; 0
542; 0
543; 1
544; 0
545; 1
546; 0
547; 1
548; 2
549; 1
550; 1
551; 2
552; 0
553; 0
554; 1
555; 1
556; 1
557; 3
558; 2
559; 0
560; 1
561; 0
562; 1
563; 1
564; 1
565; 0
566; 1
567; 3
568; 2
569; 2
570; 2
571; 0
572; 2
573; 1
574; 0
575; 3
576; 0
577; 1
578; 2
579; 0
580; 1
581; 3
582; 1
583; 0
584; 0
585; 1
586; 2
587; 1
588; 3
589; 0
590; 1
591; 1
592; 0
593; 0
594; 0
595; 0
596; 0
597; 1
598; 0
599; 1
600; 0
601; 1
602; 0
603; 0
604; 0
605; 0
606; 0
607; 0
608; 2
609; 2
610; 1
611; 1
612; 2
613; 0
614; 1
615; 0
616; 2
617; 0
618; 2
619; 0
620; 1
621; 1
622; 0
623; 0
624; 1
625; 2
626; 0
627; 0
628; 0
629; 0
630; 0
631; 0
632; 1
633; 1
634; 0
635; 1
636; 0
637; 0
638; 2
639; 0
640; 4
641; 2
642; 0
643; 0
644; 0
645; 1
646; 2
647; 1
648; 1
649; 1
650; 2
